Wifes_age,Number_of_children_ever_born,__target__
0.2727272727272727,0.125,2
0.30303030303030304,0.125,2
0.45454545454545453,0.1875,2
0.48484848484848486,0.25,2
0.5757575757575758,0.375,2
0.24242424242424243,0.3125,2
0.36363636363636365,0.125,2
0.6060606060606061,0.1875,2
0.9393939393939394,0.3125,2
0.30303030303030304,0.125,2
0.18181818181818182,0.125,2
0.42424242424242425,0.125,2
0.7575757575757576,0.3125,2
0.09090909090909091,0.0625,2
0.8787878787878788,0.125,2
0.5757575757575758,0.3125,2
0.15151515151515152,0.0625,2
0.48484848484848486,0.375,2
0.48484848484848486,0.3125,2
0.9090909090909091,0.375,2
0.7575757575757576,0.375,2
0.6060606060606061,0.1875,2
0.6363636363636364,0.1875,2
0.6363636363636364,0.25,2
0.5757575757575758,0.1875,2
0.3939393939393939,0.25,2
0.36363636363636365,0.125,2
0.9090909090909091,0.25,2
0.5454545454545454,0.1875,2
0.8181818181818182,0.125,2
0.36363636363636365,0.1875,2
0.36363636363636365,0.1875,2
0.5454545454545454,0.375,2
0.3333333333333333,0.25,2
0.6060606060606061,0.375,2
0.030303030303030304,0.0,2
0.15151515151515152,0.0625,2
0.2727272727272727,0.0625,2
0.21212121212121213,0.125,2
0.2727272727272727,0.0625,2
0.5757575757575758,0.25,2
0.48484848484848486,0.25,2
0.6363636363636364,0.3125,2
0.45454545454545453,0.25,2
0.2727272727272727,0.1875,2
0.30303030303030304,0.25,2
0.696969696969697,0.125,2
0.15151515151515152,0.125,2
0.5757575757575758,0.5625,2
0.12121212121212122,0.0625,2
0.7272727272727273,0.3125,2
0.7575757575757576,0.4375,2
0.6060606060606061,0.5,2
0.7272727272727273,0.1875,2
0.48484848484848486,0.1875,2
0.24242424242424243,0.25,2
0.12121212121212122,0.0625,2
0.48484848484848486,0.25,2
0.18181818181818182,0.1875,2
0.42424242424242425,0.25,2
0.45454545454545453,0.1875,2
0.5757575757575758,0.3125,2
0.6666666666666666,0.125,2
0.45454545454545453,0.0625,2
0.2727272727272727,0.125,2
0.42424242424242425,0.125,2
0.18181818181818182,0.125,2
0.45454545454545453,0.1875,2
0.3939393939393939,0.1875,2
0.3939393939393939,0.1875,2
0.6666666666666666,0.1875,2
0.18181818181818182,0.125,2
0.8787878787878788,0.1875,2
0.30303030303030304,0.1875,2
0.6363636363636364,0.1875,2
0.6060606060606061,0.1875,2
0.5151515151515151,0.125,2
0.48484848484848486,0.1875,2
0.5757575757575758,0.25,2
0.2727272727272727,0.0625,2
0.45454545454545453,0.1875,2
0.2727272727272727,0.3125,2
0.30303030303030304,0.3125,2
0.21212121212121213,0.1875,2
0.36363636363636365,0.1875,2
0.5454545454545454,0.1875,2
0.9090909090909091,0.5625,2
0.2727272727272727,0.0625,2
0.15151515151515152,0.1875,2
0.2727272727272727,0.25,2
0.36363636363636365,0.375,2
0.6060606060606061,0.6875,2
0.9090909090909091,0.5625,2
0.5757575757575758,0.375,0
0.7575757575757576,0.6875,0
0.3333333333333333,0.0625,0
0.2727272727272727,0.0,0
0.21212121212121213,0.125,0
0.9696969696969697,0.0625,0
0.21212121212121213,0.0,0
0.45454545454545453,0.125,0
1.0,0.0625,0
0.7878787878787878,0.125,0
0.30303030303030304,0.1875,0
0.15151515151515152,0.0625,0
0.3939393939393939,0.25,0
0.6666666666666666,0.75,0
0.2727272727272727,0.125,0
0.18181818181818182,0.0,0
0.12121212121212122,0.0,0
0.5757575757575758,0.0625,0
0.48484848484848486,0.0625,0
0.6666666666666666,0.1875,0
0.3333333333333333,0.25,0
0.7575757575757576,0.0625,0
0.36363636363636365,0.0,0
0.21212121212121213,0.0625,0
0.3333333333333333,0.0625,0
0.5151515151515151,0.125,0
0.696969696969697,0.3125,0
0.7575757575757576,0.3125,0
0.7272727272727273,0.5,0
0.8181818181818182,0.625,0
0.5757575757575758,0.375,0
0.48484848484848486,0.0,0
1.0,0.25,0
0.9393939393939394,0.25,0
0.7878787878787878,0.0625,0
0.9696969696969697,0.25,0
0.7878787878787878,0.1875,0
0.6363636363636364,0.125,0
0.21212121212121213,0.0625,0
0.24242424242424243,0.0,0
0.8181818181818182,0.1875,0
0.24242424242424243,0.125,0
0.3939393939393939,0.0,0
0.8787878787878788,0.0,0
0.45454545454545453,0.1875,0
0.8484848484848485,0.5625,0
0.36363636363636365,0.0625,0
0.36363636363636365,0.0625,0
0.5151515151515151,0.0,0
0.8181818181818182,0.375,0
0.5454545454545454,0.25,0
0.6060606060606061,0.125,0
0.18181818181818182,0.0,0
0.5757575757575758,0.5,0
0.2727272727272727,0.0625,0
0.8181818181818182,0.5,0
0.9090909090909091,0.5,0
0.3333333333333333,0.125,0
0.42424242424242425,0.4375,0
0.2727272727272727,0.0625,0
0.7878787878787878,0.0625,0
0.42424242424242425,0.0625,0
0.3333333333333333,0.25,0
0.8787878787878788,0.6875,0
0.3939393939393939,0.125,0
0.6060606060606061,0.0625,0
1.0,0.5,0
0.9393939393939394,0.4375,0
0.42424242424242425,0.25,0
0.24242424242424243,0.125,0
0.9696969696969697,0.375,0
0.9393939393939394,0.125,0
0.24242424242424243,0.0625,0
0.9696969696969697,0.3125,0
0.6666666666666666,0.5,0
0.8787878787878788,0.0,0
0.8181818181818182,0.1875,0
0.5151515151515151,0.3125,0
0.6363636363636364,0.4375,0
0.6060606060606061,0.375,0
0.2727272727272727,0.1875,0
1.0,0.375,0
0.42424242424242425,0.0625,0
0.5757575757575758,0.3125,0
0.36363636363636365,0.0,0
0.42424242424242425,0.0,0
0.3333333333333333,0.125,0
0.8787878787878788,0.5,0
0.9090909090909091,0.3125,0
0.36363636363636365,0.0,0
0.15151515151515152,0.0,0
0.12121212121212122,0.125,0
0.36363636363636365,0.3125,0
0.2727272727272727,0.0625,0
0.6666666666666666,0.375,0
0.12121212121212122,0.0625,0
0.24242424242424243,0.125,0
0.696969696969697,0.0625,0
0.2727272727272727,0.0625,0
0.21212121212121213,0.25,0
0.24242424242424243,0.0625,0
0.30303030303030304,0.1875,0
0.12121212121212122,0.125,0
0.45454545454545453,0.0625,0
0.18181818181818182,0.0,0
0.6060606060606061,0.375,0
0.8787878787878788,0.0,0
0.9393939393939394,0.4375,0
0.42424242424242425,0.0625,0
0.5757575757575758,0.1875,0
0.5454545454545454,0.5625,0
0.36363636363636365,0.0625,0
0.06060606060606061,0.0625,0
0.2727272727272727,0.125,0
0.3333333333333333,0.0,0
0.15151515151515152,0.0625,0
0.09090909090909091,0.0625,0
0.30303030303030304,0.0,0
0.36363636363636365,0.3125,0
0.6666666666666666,0.25,0
0.696969696969697,0.625,0
0.8787878787878788,0.375,0
0.42424242424242425,0.25,0
0.9393939393939394,0.125,0
0.6666666666666666,0.375,0
0.7878787878787878,0.3125,0
0.45454545454545453,0.125,0
0.8484848484848485,0.125,0
0.7878787878787878,0.1875,0
0.36363636363636365,0.125,0
0.5454545454545454,0.375,0
0.8787878787878788,0.4375,0
0.8181818181818182,0.3125,0
0.36363636363636365,0.0,0
0.3333333333333333,0.0,0
0.30303030303030304,0.0625,0
0.30303030303030304,0.0625,0
0.6363636363636364,0.25,0
0.9696969696969697,0.6875,0
0.9393939393939394,0.75,0
0.18181818181818182,0.0625,0
0.9696969696969697,0.0625,0
0.7878787878787878,0.75,0
0.48484848484848486,0.1875,0
0.5151515151515151,0.1875,0
0.8787878787878788,0.0625,0
0.30303030303030304,0.0625,0
0.8787878787878788,0.0625,0
0.2727272727272727,0.0625,0
0.6060606060606061,0.1875,0
0.45454545454545453,0.125,0
0.18181818181818182,0.125,0
0.9090909090909091,0.625,0
0.30303030303030304,0.1875,0
0.2727272727272727,0.0625,0
0.12121212121212122,0.0,0
0.45454545454545453,0.1875,0
0.6060606060606061,0.1875,0
0.9393939393939394,0.3125,0
0.8181818181818182,0.125,0
0.12121212121212122,0.0,0
0.24242424242424243,0.25,0
0.5151515151515151,0.1875,0
0.7575757575757576,0.1875,0
0.9696969696969697,0.25,0
0.48484848484848486,0.0625,0
0.6666666666666666,0.25,0
0.9696969696969697,0.5,0
0.5454545454545454,0.25,0
0.45454545454545453,0.375,0
0.9090909090909091,0.4375,0
0.8787878787878788,0.4375,0
0.5454545454545454,0.25,0
0.0,0.0625,0
0.06060606060606061,0.0625,0
0.18181818181818182,0.0625,0
0.48484848484848486,0.125,0
0.7575757575757576,0.1875,0
0.18181818181818182,0.125,0
0.21212121212121213,0.0,0
0.18181818181818182,0.0,0
0.7272727272727273,0.375,0
0.3939393939393939,0.0625,0
0.7878787878787878,0.0,0
0.3939393939393939,0.125,0
0.45454545454545453,0.0625,0
0.36363636363636365,0.1875,0
0.15151515151515152,0.0,0
0.30303030303030304,0.125,0
0.6363636363636364,0.0,0
0.24242424242424243,0.125,0
0.2727272727272727,0.0,0
0.18181818181818182,0.0,0
0.8787878787878788,0.0625,0
0.9393939393939394,0.0625,0
0.36363636363636365,0.3125,0
0.24242424242424243,0.25,0
0.5454545454545454,0.375,0
0.9393939393939394,0.3125,0
0.45454545454545453,0.125,0
0.30303030303030304,0.0625,0
0.2727272727272727,0.1875,0
0.9393939393939394,0.25,0
0.9696969696969697,0.5,0
0.6666666666666666,0.625,0
0.48484848484848486,0.25,0
0.9393939393939394,0.125,0
0.3333333333333333,0.1875,0
0.7272727272727273,0.0,0
0.9090909090909091,0.375,0
0.5151515151515151,0.1875,0
1.0,0.3125,0
0.15151515151515152,0.1875,0
0.45454545454545453,0.0,0
0.7878787878787878,0.25,1
0.5757575757575758,0.1875,1
0.45454545454545453,0.25,1
0.7878787878787878,0.375,1
1.0,0.25,1
0.15151515151515152,0.0625,1
0.36363636363636365,0.1875,1
0.18181818181818182,0.0625,1
0.6060606060606061,0.1875,1
0.8787878787878788,0.5625,1
0.7272727272727273,0.25,1
0.42424242424242425,0.4375,1
0.5757575757575758,0.3125,1
0.30303030303030304,0.125,1
0.8787878787878788,0.1875,1
0.3333333333333333,0.125,1
0.48484848484848486,0.25,1
0.3333333333333333,0.1875,1
0.36363636363636365,0.125,1
0.42424242424242425,0.1875,1
0.5454545454545454,0.25,1
0.30303030303030304,0.1875,1
0.8484848484848485,0.125,1
0.3939393939393939,0.1875,1
0.30303030303030304,0.125,1
0.7575757575757576,0.5,1
0.48484848484848486,0.25,1
0.21212121212121213,0.0625,1
0.6666666666666666,0.25,1
0.18181818181818182,0.0625,1
0.5454545454545454,0.1875,1
0.6666666666666666,0.4375,1
0.15151515151515152,0.0625,1
0.8181818181818182,0.25,1
0.8484848484848485,0.5625,1
0.24242424242424243,0.0625,1
0.3333333333333333,0.0625,1
0.5454545454545454,0.25,1
0.3939393939393939,0.125,1
0.30303030303030304,0.0625,1
0.6363636363636364,0.4375,1
0.15151515151515152,0.1875,1
0.9393939393939394,0.25,1
0.7575757575757576,0.1875,1
0.3939393939393939,0.1875,1
0.2727272727272727,0.0625,1
0.5151515151515151,0.125,1
0.21212121212121213,0.0625,1
0.48484848484848486,0.25,1
0.8787878787878788,0.1875,1
0.6363636363636364,0.25,1
0.5757575757575758,0.25,1
0.6363636363636364,0.1875,1
0.5757575757575758,0.3125,1
0.21212121212121213,0.0625,1
0.6666666666666666,0.5,1
0.7575757575757576,0.25,1
0.5757575757575758,0.5625,1
0.3939393939393939,0.1875,1
0.30303030303030304,0.125,1
0.18181818181818182,0.125,1
0.42424242424242425,0.3125,1
0.6060606060606061,0.1875,1
0.30303030303030304,0.1875,1
0.48484848484848486,0.125,1
0.696969696969697,0.1875,1
0.3939393939393939,0.1875,1
0.7272727272727273,0.3125,1
0.8181818181818182,0.375,1
0.8484848484848485,0.375,1
0.24242424242424243,0.125,1
0.7878787878787878,0.1875,1
0.5151515151515151,0.125,1
0.24242424242424243,0.0625,1
0.36363636363636365,0.125,1
0.48484848484848486,0.3125,1
0.30303030303030304,0.25,1
0.3333333333333333,0.0625,1
0.7575757575757576,0.1875,1
0.36363636363636365,0.125,1
0.21212121212121213,0.0625,1
0.45454545454545453,0.25,1
0.5151515151515151,0.1875,1
0.5757575757575758,0.3125,1
0.696969696969697,0.3125,1
0.3333333333333333,0.125,1
0.9696969696969697,0.1875,1
0.2727272727272727,0.125,1
0.6666666666666666,0.25,1
0.9696969696969697,0.4375,1
0.5454545454545454,0.25,1
0.6060606060606061,0.25,1
0.5454545454545454,0.1875,1
0.7878787878787878,0.25,1
0.8787878787878788,0.3125,1
0.6363636363636364,0.25,1
0.6666666666666666,0.1875,1
0.7878787878787878,0.25,1
0.7878787878787878,0.3125,1
0.7575757575757576,0.375,1
0.8181818181818182,0.3125,1
0.5454545454545454,0.125,1
0.8484848484848485,0.0625,1
0.7575757575757576,0.25,1
0.6060606060606061,0.1875,1
0.5454545454545454,0.3125,1
0.48484848484848486,0.3125,2
0.5454545454545454,0.375,2
0.24242424242424243,0.125,2
0.15151515151515152,0.0625,2
0.6666666666666666,0.5625,2
0.696969696969697,0.1875,2
0.5757575757575758,0.375,2
0.42424242424242425,0.4375,2
0.030303030303030304,0.0625,2
0.48484848484848486,0.1875,2
0.8181818181818182,0.3125,2
0.45454545454545453,0.25,2
0.24242424242424243,0.1875,2
0.30303030303030304,0.1875,2
0.5757575757575758,0.25,2
0.9090909090909091,0.25,2
0.3939393939393939,0.1875,2
0.15151515151515152,0.0625,2
0.45454545454545453,0.3125,2
0.24242424242424243,0.125,2
0.24242424242424243,0.1875,2
0.6060606060606061,0.25,2
0.6363636363636364,0.5625,2
0.6363636363636364,0.375,2
0.6363636363636364,0.6875,2
0.8484848484848485,0.25,2
0.5757575757575758,0.375,2
0.2727272727272727,0.1875,2
0.15151515151515152,0.125,2
0.24242424242424243,0.1875,2
0.0,0.0625,2
0.15151515151515152,0.0625,2
0.2727272727272727,0.125,2
0.30303030303030304,0.0625,2
0.8181818181818182,0.125,2
0.24242424242424243,0.0625,2
0.42424242424242425,0.1875,2
0.42424242424242425,0.1875,2
0.30303030303030304,0.125,2
0.3939393939393939,0.25,2
0.24242424242424243,0.25,2
0.3939393939393939,0.125,2
0.3939393939393939,0.0625,2
0.18181818181818182,0.0625,2
0.42424242424242425,0.25,2
0.24242424242424243,0.0625,2
0.2727272727272727,0.125,2
0.8484848484848485,0.3125,2
0.36363636363636365,0.1875,2
0.18181818181818182,0.0625,2
0.42424242424242425,0.375,2
0.2727272727272727,0.1875,2
0.2727272727272727,0.125,2
0.5151515151515151,0.125,2
0.5151515151515151,0.25,2
0.30303030303030304,0.125,2
0.3939393939393939,0.3125,2
0.48484848484848486,0.25,2
0.42424242424242425,0.0625,2
0.6363636363636364,0.0625,2
0.45454545454545453,0.25,2
0.6060606060606061,0.25,2
0.6060606060606061,0.4375,2
0.30303030303030304,0.125,2
0.6060606060606061,0.1875,2
0.36363636363636365,0.0625,2
0.5151515151515151,0.3125,2
0.2727272727272727,0.125,2
0.45454545454545453,0.125,2
0.6666666666666666,0.25,2
0.5757575757575758,0.3125,2
0.5151515151515151,0.1875,2
0.42424242424242425,0.125,2
0.12121212121212122,0.125,2
0.06060606060606061,0.0625,2
0.42424242424242425,0.1875,2
0.5757575757575758,0.375,2
0.18181818181818182,0.125,2
0.36363636363636365,0.4375,2
0.15151515151515152,0.0625,2
0.3333333333333333,0.25,2
0.42424242424242425,0.1875,2
0.2727272727272727,0.125,2
0.30303030303030304,0.1875,2
0.6363636363636364,0.3125,2
0.9393939393939394,0.5625,2
0.6060606060606061,0.3125,2
0.6060606060606061,0.375,2
0.6060606060606061,0.1875,2
0.36363636363636365,0.25,2
0.15151515151515152,0.125,2
0.2727272727272727,0.125,2
0.42424242424242425,0.1875,2
0.18181818181818182,0.1875,2
0.21212121212121213,0.125,2
0.6060606060606061,0.5625,2
0.36363636363636365,0.125,2
0.9090909090909091,0.3125,2
0.9393939393939394,0.3125,2
0.7575757575757576,0.3125,2
0.8484848484848485,0.3125,2
0.5454545454545454,0.1875,2
0.6363636363636364,0.375,2
0.5454545454545454,0.125,2
0.18181818181818182,0.125,2
0.5151515151515151,0.25,2
0.15151515151515152,0.1875,2
0.45454545454545453,0.25,2
0.7575757575757576,0.3125,2
0.42424242424242425,0.25,2
0.48484848484848486,0.3125,2
0.3333333333333333,0.125,2
0.30303030303030304,0.0625,2
0.7878787878787878,0.3125,2
0.24242424242424243,0.0625,2
0.6363636363636364,0.375,2
0.42424242424242425,0.3125,2
0.3333333333333333,0.0625,2
0.5454545454545454,0.375,2
0.48484848484848486,0.3125,2
0.36363636363636365,0.0625,2
0.3939393939393939,0.0625,2
0.7878787878787878,0.1875,2
0.15151515151515152,0.0,2
0.18181818181818182,0.125,2
0.6060606060606061,0.1875,2
0.8787878787878788,0.1875,2
0.5454545454545454,0.125,2
0.5757575757575758,0.3125,2
0.09090909090909091,0.0625,2
0.3333333333333333,0.25,2
0.6363636363636364,0.25,2
0.30303030303030304,0.25,2
0.36363636363636365,0.3125,2
0.45454545454545453,0.3125,2
0.48484848484848486,0.375,2
0.7272727272727273,0.25,2
0.3333333333333333,0.3125,2
0.3333333333333333,0.1875,2
0.6363636363636364,0.3125,2
0.18181818181818182,0.0625,2
0.3333333333333333,0.25,2
0.15151515151515152,0.0625,2
0.42424242424242425,0.125,2
0.21212121212121213,0.0625,2
0.2727272727272727,0.1875,2
0.7878787878787878,0.375,2
0.3939393939393939,0.1875,2
0.5151515151515151,0.125,2
0.5151515151515151,0.1875,2
0.696969696969697,0.5,2
0.5151515151515151,0.25,2
0.030303030303030304,0.0625,2
